1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-736786,-727855,-730912,-723831,-720341,-702999,-694079,-687290,-680574,-680978,-687109,-680612,-674188,-671807,-653376,-654077,-647945,-652726,-653180,-657325,-642062,-650744,-645050,-638294,-626414,-620939,-617551,-612222,-615817,-622640,-625153,-620116,-616416,-611681,-618047,-613302,-608630,-604031,-592893,-598647,-606984,-611323,-619360,-604696,-599354,-587910,-578613,-564268,-573452,-557437,-555161,-551440,-551295,-534028,-528673,-525388,-522176,-519037,-510661,-513303,-510383,-496603,-507252,-500807,-502527,-508640,-500956,-499558,-482894,-480631,-484604,-475459,-473415,-472606,-482292,-490202,-488450,-493679,-496461,-499325,-499783,-503658,-508693
-742557,-735189,-741122,-737873,-741300,-719963,-713394,-708531,-709065,-705607,-698909,-692285,-681332,-679958,-673557,-667230,-670903,-664726,-649429,-635421,-629467,-610395,-610761,-617813,-606411,-587173,-590871,-572507,-567148,-561864,-553336,-548200,-543139,-538906,-538897,-524786,-505892,-501203,-492890,-488350,-485621,-471946,-480235,-470705,-466537,-462443,-452926,-437919,-434049,-418863,-411900,-418754,-419182,-401871,-404640,-400915,-410790,-403236,-411155,-421377,-418814,-417630,-426078,-423324,-418176,-419835,-414093,-416593,-425388,-425525,-423293,-418258,-416174,-427877,-425941,-437503,-439193,-437481,-435844,-435516,-428299,-426885,-425545
-742414,-725061,-717627,-704745,-697462,-702960,-695830,-688775,-669338,-666811,-654714,-637577,-638756,-632156,-621102,-616714,-621466,-615603,-609382,-609486,-613624,-604575,-598658,-592817,-581765,-576075,-570462,-552775,-547314,-533829,-538510,-527448,-532418,-527336,-514180,-512373,-507583,-491324,-486621,-481993,-477442,-468541,-464141,-464787,-451806,-460304,-456207,-458457,-466104,-462236,-450142,-446425,-446695,-430507,-429753,-426339,-420302,-417040,-415504,-412394,-409359,-406401,-416133,-413327,-424205,-429989,-437157,-434654,-419679,-417327,-400333,-398133,-387784,-385736,-369141,-367245,-355126,-353381,-348018,-335295,-333778,-333247,-316973
-726971,-704882,-697308,-681751,-669483,-662140,-649677,-642489,-635379,-622340,-627878,-625613,-618811,-613043,-609395,-605706,-609526,-606613,-595424,-589164,-583736,-587686,-579831,-558857,-552983,-555507,-555522,-549880,-557322,-544784,-539374,-548169,-535748,-530570,-525469,-526360,-512829,-507947,-497250,-492349,-487712,-483152,-490211,-498756,-494428,-496919,-491756,-499994,-505894,-504357,-489214,-497469,-493760,-486278,-476589,-473111,-462983,-460465,-446637,-438813,-443899,-439418,-432790,-429930,-427148,-434568,-431926,-415864,-413391,-410995,-408677,-406435,-418219,-409300,-407291,-391647,-389792,-383998,-368371,-376182,-374636,-366560,-353715
-750086,-745811,-738097,-737385,-719791,-717784,-710385,-706803,-684383,-671955,-664875,-653558,-646631,-639783,-633282,-631851,-610864,-604331,-587818,-581442,-575145,-567749,-554106,-548045,-536468,-542960,-551627,-548227,-542559,-547413,-527187,-521756,-512108,-506834,-497257,-483892,-465417,-460458,-440661,-437134,-446346,-441115,-436549,-432062,-427654,-423325,-415487,-397586,-393493,-382556,-389626,-395754,-405157,-390534,-400036,-409502,-396716,-393331,-390025,-372890,-379971,-365266,-350727,-347814,-348124,-356532,-352376,-349778,-347360,-344920,-342559,-350531,-335376,-333251,-346057,-357631,-355742,-345617,-329714,-328061,-316424,-314928,-313511
-740393,-721829,-721544,-716675,-694914,-692854,-691786,-671754,-660484,-653191,-647781,-640649,-636722,-626221,-603681,-603676,-592587,-580393,-573821,-567329,-572743,-578198,-562566,-556395,-550304,-551392,-545461,-539611,-521059,-515369,-514966,-509436,-507307,-501937,-496648,-495323,-486062,-492940,-487972,-477095,-477419,-470089,-478842,-470332,-462742,-458334,-466466,-478057,-478741,-462076,-450428,-446501,-442654,-438887,-435200,-431594,-428068,-427875,-432555,-429269,-413287,-397689,-404791,-412232,-405791,-402986,-416056,-425530,-408841,-421685,-412612,-411021,-408777,-406613,-404529,-394729,-407784,-400151,-398276,-386042,-379824,-366414,-380288
-741843,-746966,-738972,-731060,-723229,-715479,-704068,-696482,-688858,-684162,-691596,-684336,-667420,-646934,-644575,-639487,-628020,-635851,-621345,-607468,-600710,-582007,-584997,-585502,-563966,-568489,-550248,-544293,-550990,-555311,-549601,-543972,-554725,-549260,-551117,-545815,-540595,-530785,-528803,-517812,-504763,-496610,-491879,-476474,-471906,-467419,-463014,-472663,-461893,-441487,-433265,-432073,-428158,-424324,-424094,-406924,-417257,-413749,-410323,-406979,-403716,-405113,-404058,-401129,-398193,-401314,-407897,-413839,-416862,-428289,-418263,-409060,-412093,-409890,-398540,-396500,-378884,-377008,-381385,-372043,-370411,-367003,-371443
-733500,-728058,-719924,-696768,-676103,-668218,-652571,-639220,-642394,-632941,-639081,-616423,-603058,-595837,-588699,-580284,-581089,-561330,-554524,-547801,-541161,-546026,-539552,-533161,-530343,-524118,-517976,-522224,-516248,-496366,-483470,-477743,-472099,-466538,-468872,-470411,-463648,-458419,-453273,-442197,-443155,-438258,-421920,-417189,-412541,-407976,-404465,-392941,-388625,-396862,-376187,-369811,-356082,-340861,-344281,-340546,-329052,-325483,-321997,-327156,-313118,-309881,-306727,-311000,-298272,-293320,-290498,-287759,-285103,-297251,-282860,-293112,-290788,-288547,-286389,-287079,-293569,-286545,-291856,-276104,-274444,-272867,-265391
-741557,-733199,-724925,-733567,-720337,-707025,-699089,-683686,-664784,-657101,-648500,-640986,-621253,-613907,-606646,-593628,-582876,-570180,-571973,-565135,-553083,-540406,-533820,-539830,-520434,-514102,-507854,-512355,-502805,-489963,-474258,-462815,-471433,-465776,-475088,-478611,-474644,-469325,-473814,-481817,-476751,-483564,-478667,-467992,-463264,-470188,-465629,-453403,-438299,-433993,-417077,-415814,-411761,-422316,-418381,-405224,-401510,-401483,-412419,-408957,-402160,-398867,-389049,-385925,-395291,-383166,-380296,-364783,-362082,-359464,-357329,-347724,-352065,-365008,-362813,-375843,-373816,-371875,-382471,-368424,-354525,-359071,-357551
-741700,-733483,-725349,-717298,-721879,-713994,-710471,-716110,-723674,-727920,-713579,-722650,-717322,-696006,-688868,-679436,-668539,-645935,-628202,-635812,-619571,-626061,-605653,-611476,-613583,-599298,-593198,-573717,-567741,-554396,-548586,-542859,-546588,-537516,-532038,-524528,-535611,-530381,-521157,-530610,-525630,-505765,-500951,-487309,-473028,-468463,-466831,-463131,-474199,-469966,-470594,-470936,-466952,-463051,-468262,-469075,-477318,-464805,-468442,-469677,-473011,-472658,-469504,-468006,-465018,-475897,-473074,-470335,-462755,-460182,-451493,-453255,-450931,-433906,-431748,-413762,-405777,-391236,-389410,-387667,-382285,-391221,-374490
