1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-458909,-445645,-412907,-399911,-334585,-367842,-355247,-396713,-418855,-399045,-345157,-333233,-337167,-354468,-285719,-274330,-198623,-187502,-176515,-112396,-73482,2110,28367,22375,32558,-13140,-3226,28491,51940,85932,136523,170922,199724,175064,183907,202432,211007,219448,227755,260192,268231,238074,202764,175515,183018,190387,197622,204724,215146,249160,195034,201599,261078,221140,191626,188348,253220,268284,278644,303847,249503,261738,300481,305439,354220,312806,317362,364919,369206,362811,376219,380104,383856,437371,398439,401788,405004,467058,464377,494474,510870,502026,486791
-437486,-459157,-447426,-381240,-404567,-393195,-437892,-459877,-475296,-451528,-440755,-461539,-451006,-388915,-379450,-369275,-360266,-338281,-369911,-312916,-303340,-319488,-310152,-307831,-298734,-289756,-261309,-213479,-255455,-246956,-288609,-280350,-239968,-192739,-184839,-122558,-114897,-117426,-56766,-23918,29338,52898,111264,169793,176496,230581,263128,269472,275696,281801,287786,293651,355027,375649,354633,353628,358895,344239,396005,352833,356183,412966,449472,446074,439702,443891,447961,475073,478903,482614,436560,419209,422561,474474,476834,452135,449122,444081,403582,449813,489390,449705,412561
-489459,-444116,-433785,-428460,-468496,-458482,-448573,-386784,-358974,-331890,-284524,-275142,-274057,-261063,-264771,-273150,-264295,-255545,-246902,-249794,-215287,-210042,-201820,-193703,-185691,-209103,-210724,-203029,-154033,-146549,-139170,-131896,-132244,-166085,-159378,-152526,-170143,-117956,-111421,-104990,-91510,-56046,-24410,-49185,-41524,-28049,-50335,-1151,28985,34362,39632,7655,-34846,-29892,-41521,-36778,-17713,-13181,8149,55951,62840,44884,76928,118184,143103,119301,77211,80690,88512,91780,94942,137421,140373,143219,96558,99193,109312,111737,106266,81081,105629,107632,119955
-527194,-478969,-470039,-461199,-432851,-454185,-445619,-400550,-360037,-348382,-335368,-302754,-266619,-258167,-270779,-290158,-276129,-305399,-297927,-289410,-239200,-276060,-268952,-297398,-284296,-309067,-296809,-266226,-265107,-253376,-274366,-268078,-224424,-204885,-186861,-202877,-155804,-168948,-140618,-97081,-125091,-85403,-70915,-94579,-89476,-99164,-130018,-152667,-147929,-130103,-125546,-121081,-116707,-137372,-98190,-126706,-88737,-88043,-61155,-55028,-51383,-89148,-109034,-105662,-133789,-130600,-106112,-69107,-66191,-99929,-97195,-94552,-62309,-36293,9606,-31966,-64616,-99348,-57299,-55385,-42479,-47010,-14027
-462078,-464620,-473093,-472607,-465230,-457930,-447977,-436192,-452696,-431513,-459464,-452625,-415604,-393135,-386527,-408311,-401856,-423790,-417966,-402193,-393889,-393893,-394931,-362452,-349011,-366853,-392270,-406002,-400469,-366334,-356761,-351459,-370236,-365087,-366648,-395186,-390268,-393468,-381649,-386804,-382193,-377660,-373203,-401513,-397210,-398394,-417071,-412999,-434146,-442561,-461515,-457584,-453896,-459058,-471870,-472018,-433945,-423104,-419877,-454991,-451918,-448921,-446001,-426129,-423362,-393545,-390932,-388397,-376730,-364295,-341937,-315267,-313115,-320945,-285708,-279070,-276615,-305611,-322477,-311230,-338816,-319130,-302651
-508050,-483294,-477163,-471095,-495594,-471500,-465619,-480422,-455023,-449330,-451608,-423281,-389944,-384501,-379121,-369039,-383430,-397452,-392262,-387195,-382190,-391201,-389066,-387258,-382504,-368941,-364312,-359745,-355241,-350800,-346421,-312083,-339103,-354545,-338809,-334743,-311774,-314600,-310722,-306906,-303152,-299461,-302579,-301972,-298469,-295028,-291650,-288335,-258957,-285677,-311593,-325740,-316723,-313782,-310905,-308090,-291074,-288384,-275716,-292992,-290490,-288050,-285673,-306828,-282824,-259944,-267744,-244250,-242249,-222187,-189661,-187847,-186095,-175088,-173461,-160856,-159355,-157916,-165543,-167545,-138628,-135368,-134242
-515253,-510474,-485700,-484017,-455875,-437490,-449315,-444826,-440385,-435992,-430895,-425514,-401409,-402799,-398648,-390047,-398029,-378538,-390870,-394263,-397303,-372384,-369785,-347065,-343396,-356377,-376757,-396304,-369987,-366560,-370006,-365165,-355271,-352037,-356500,-353362,-373732,-361593,-363996,-361051,-340185,-337337,-318813,-332582,-329879,-307446,-287126,-285185,-282675,-297653,-295239,-292874,-290557,-278838,-275396,-273224,-271100,-252870,-231956,-225890,-223645,-221762,-219928,-218142,-224863,-223174,-221533,-228398,-238079,-236583,-241361,-255105,-274331,-273028,-280635,-288049,-286891,-285780,-284718,-270293,-269328,-263170,-285491
-495714,-504578,-502929,-498772,-477371,-473299,-465071,-461086,-463146,-457347,-454089,-450275,-457610,-453881,-435599,-422635,-419035,-415478,-411963,-412739,-406621,-381838,-368644,-365344,-381608,-399543,-416530,-413401,-418332,-415289,-396782,-380887,-377973,-384996,-370949,-364680,-376874,-374174,-362617,-360002,-371249,-367757,-346790,-345791,-343391,-320533,-312294,-326733,-339271,-337085,-334942,-332842,-331547,-313458,-315727,-313798,-327595,-325752,-323952,-320384,-324981,-342870,-341241,-361012,-373095,-379916,-395396,-383321,-370482,-369154,-383625,-394985,-393785,-392628,-387526,-385057,-401790,-421721,-415672,-415043,-434057,-433242,-432471
-509353,-505110,-500910,-501418,-497304,-478407,-479412,-475427,-476302,-479385,-475527,-482710,-475711,-469755,-481810,-478167,-476253,-472695,-452963,-469097,-465669,-475371,-456959,-453659,-431125,-433157,-431445,-428316,-425231,-407769,-404783,-414672,-411758,-418498,-435586,-432801,-430058,-444448,-440990,-420339,-408835,-406306,-403820,-413887,-392940,-388844,-380017,-379415,-388334,-383468,-401306,-399206,-397148,-385984,-384013,-386233,-384348,-382505,-363122,-366357,-366109,-364437,-362809,-369231,-388172,-380905,-376494,-355605,-337957,-315381,-332576,-331333,-330133,-337234,-315899,-333547,-322724,-321738,-329487,-324823,-336576,-335391,-334620
-511862,-507211,-503011,-517639,-500218,-514250,-510745,-527863,-523920,-541301,-525486,-521672,-497433,-483936,-474130,-474124,-470524,-466967,-453794,-450323,-455425,-452431,-440606,-437306,-434049,-430835,-431374,-428246,-404701,-401658,-392772,-389814,-386900,-384029,-382082,-388302,-370791,-382926,-392221,-389607,-383041,-380513,-380086,-395776,-414353,-411996,-409682,-407410,-421163,-418977,-416834,-414734,-395106,-399290,-402995,-382890,-384730,-397766,-401767,-379150,-377436,-378627,-376999,-378135,-389372,-387872,-387097,-405165,-394884,-399304,-419030,-417787,-429134,-427977,-420007,-418936,-402714,-405501,-404558,-412953,-416491,-415677,-434324
